area;pop;density;nb_pt;work_or_edu_fac;other_fac;cars_per_persons;big_road;insee
3.0606505;5720;1868.8837552670584;0;10;149;0.6;0;91577.0
2.130419;41100;19291.979652828857;57;432;3986;0.2028985507246377;0;75106.0
10.877045;463;42.56670814545678;0;0;9;0.0;0;77247.0
5.580977;670;120.05066496421684;0;0;14;0.3333333333333333;0;77290.0
13.99499;247;17.649173025489837;0;0;20;1.0;0;77190.0
2.90097;3631;1251.6503100687012;0;10;112;0.8;0;77315.0
4.901613;373;76.0973989582613;0;0;10;0.0;0;77043.0
23.855931;8710;365.1083665525357;0;21;304;0.45;0;77327.0
8.013776;154;19.216908483591254;0;0;7;0.0;0;95046.0
7.5605205;1122;148.40248101965994;0;0;29;0.75;0;77435.0
6.0921565;1897;311.3839902175855;0;1;50;0.0;0;78057.0
16.028459;4531;282.6846922714155;0;10;259;0.6428571428571429;0;77142.0
11.5698315;632;54.624823187788;0;0;14;0.5;0;78484.0
3.559059;268;75.30080282456683;0;0;9;0.0;0;95181.0
8.4269965;503;59.68911936773678;6;0;16;0.6;0;95676.0
17.452267;3289;188.456892161918;0;12;127;0.42857142857142855;246.01932934054574338.39440332294294197.48293138795782266.48197438888803127.8653479954348232.4176056691928416.22574252501363347.54896390872926339.23524397002774362.5424224882254312.198468341984383.4454966014856484.50257187305084117.05250104166568;77335.0
3.8497085;603;156.6352361483993;0;2;51;0.4;30.336820912693526441.1455704646052743.694586718780869.2626749653741542.1189049015143764.0879390698626452.8513152761135565.9236751966123155.693194720669818.646020821993506;95510.0
17.8056655;364;20.44293149278807;0;1;10;0.5;0;77024.0
7.278124;1313;180.40363148525637;0;4;31;0.5;0;77063.0
10.3037805;1621;157.32089789762117;0;3;77;1.0;0;91159.0
7.351981;16035;2181.0448095554107;0;31;435;0.6428571428571429;0;95323.0
7.185165;3108;432.5579162065172;4;15;195;1.0;24.9982780903471324.9982780903471325.7858261167382126.2725910320360725.01760769917386243.75676999599059543.75676999599059529.93320959710558150.10624187332934119.18417941743292168.98666773787548585.262892400784322.22222222222222565.5860233615273114.68159839559186101.36173416465344285.2932619159067249.4168926389042439.0774768447089835.887421521912856;77276.0
16.494325;85740;5198.151485435142;4;245;3337;0.2874251497005988;295.50120851457024600.169798144689813.8888888888888928.325600284310735146.50159821476015262.8025266823322658.6645670472150116.77731114554653873.265076051532589.6238807400009662.8925207213514160.2585529048265373.14670496077173285.328259349468241.3780499763060220.784915436446823132.52946672164236110.3267322453677256.7372368116303147.5031898546410531.1182500802629583.1881107504477153.6693574054294883.16465753330664246.8448248310078839.03601152978264160.68695118728056472.58795409535537223.779659593198478.9237914538257304.2243154201279143.26567066343554276.8416416722353170.20274042660395117.62941934302867208.04176617981173248.34812166687303313.9843804579891104.8153099854759247.158876900352524134.1671382639982596.82225740063852;93005.0
6.815091;786;115.33228243027129;0;1;22;0.0;0;91204.0
6.5141645;10048;1542.4848420699232;1;14;279;0.4166666666666667;0;78643.0
7.2766945;473;65.00204179246498;0;0;8;0.0;0;77274.0
8.0124055;847;105.71107515714226;0;1;46;1.0;36.925843391668835143.6487931347781271.5700642884158291.46647455386332201.63369239663865275.989894029512138.1859462086073643.39526204060409531.2341528384573271.86718744052224175.59130608421927196.2630719949031619.42902950594197346.31807314448144488.0867873961979.84922962536932102.4830673888866572.3938887097798938.81445545392874497.8209530572091;77477.0
4.1758535;4581;1097.0212436810823;0;20;172;0.38461538461538464;79.77916377968062325.4777205310205170.0674186881104514.507524670558062324.8426222526497194.81964418596652106.65478446373973141.4779458044576881.8270273081147260.70184435512956;91044.0
8.4389495;29225;3463.108767270144;4;55;1078;0.46987951807228917;134.74554914366365412.96191538601397173.3747957616376759.1205808344833562.97909893107969272.7865666579065247.18965664199578215.64846990286156347.89683122566265221.96503546014043187.398024844184280.82679949524312211.3522914502168581.6789660848054212.18926451419154221.51597729541368118.28936659218178341.9263471302499167.73627045158867369.98896732541647320.62802578000054294.1860664546641322.1694535494401;91521.0
6.55973;5388;821.3752700187355;1;11;134;0.5;0;91376.0
11.890717;1253;105.3763200318366;0;1;47;0.0;0;91408.0
7.422234;615;82.85914995404349;0;1;20;0.0;0;78296.0
19.4089315;6708;345.6140797858965;0;11;220;0.5384615384615384;0;78220.0
4.175761;2722;651.8572303347821;0;7;103;0.4;0;77533.0
12.05871;29984;2486.5014582820218;0;57;769;0.539568345323741;0;77445.0
5.1837645;14967;2887.2839420077826;0;43;412;0.42857142857142855;191.5399177059097213.8888888888888981.8634695236802793.4911510077871;78124.0
4.1058335;562;136.87841944881592;0;0;25;0.0;0;78202.0
10.5713945;1987;187.96006524966975;5;29;174;0.0;217.2210521676334264.2689969448449631.746511252054212169.718491646577461.56082177415806;77146.0
2.0205085;30720;15204.093424996727;8;127;1089;0.3235294117647059;0;92046.0
7.6631495;2004;261.51127548797007;0;4;77;0.8571428571428571;0;77483.0
13.595347;900;66.19911944873492;0;2;32;0.0;0;77270.0
13.979677;356;25.465538295341158;0;2;15;0.0;0;77013.0
3.471068;10305;2968.82688555799;0;25;393;0.6818181818181818;0;94055.0
16.393331;2998;182.87924522478073;2;0;107;0.625;0;91099.0
2.9068895;8778;3019.722627915509;0;20;296;0.5714285714285714;0;95288.0
6.5569525;101;15.403497280177033;0;0;3;0.0;0;77396.0
8.1481505;662;81.24543109506875;0;0;18;0.0;37.75066284124078;77474.0
14.8419155;3054;205.7685882930677;0;11;92;0.6666666666666666;0;77322.0
13.6124415;28633;2103.4433830257417;0;155;877;0.4492753623188406;178.480454791340371.5705017332731550.459483044009545103.0627468982985661.45332336742949;78297.0
4.8552295;168;34.6018658850215;0;0;6;0.6666666666666666;0;77102.0
7.9358095;1934;243.70544681043566;0;6;80;0.6;0;77127.0
5.3215975;214;40.21348852482736;0;1;7;1.0;0;77068.0
3.829832;3482;909.1782616052087;0;11;107;0.38461538461538464;230.1169562934461213.6473501786332354.30822515776606230.4799355064910519.444444444444443220.48239050465278411.8249114956822441.2750246882846;95430.0
3.427251;210;61.273597994427604;0;0;6;0.0;0;78385.0
22.921673;571;24.910921641714374;0;2;18;0.0;0;77129.0
7.394336;428;57.88214114154401;0;0;14;0.75;0;91602.0
3.5219305;8990;2552.5773435903975;0;24;372;0.8222222222222222;0;78401.0
7.142866;682;95.47988160494681;0;0;14;0.0;0;78437.0
25.8446075;765;29.599985219353787;3;2;36;1.0;0;78077.0
14.934803;975;65.28375365915439;0;1;19;0.7;0;77406.0
13.127844;6680;508.8421221336878;0;10;165;0.53125;0;77349.0
9.603274;246;25.61626378670441;0;0;4;0.0;0;77303.0
6.5362745;663;101.43392845572811;0;1;19;0.0;24.67965231269874629.23364994345270425.49348021036636238.1925093528800835.9881070907973937.424613558980624238.39173558584392198.86764984144142;95445.0
13.6591315;391;28.625538893157298;0;3;13;1.0;0;77471.0
10.788863;3676;340.72172387396154;1;7;124;0.5416666666666666;321.45623378970805;78402.0
1.174263;1042;887.3650962348298;0;1;43;0.4444444444444444;0;78451.0
2.979615;206;69.13644883651077;0;0;13;1.0;0;95110.0
6.632694;167;25.17830613020893;0;0;6;0.0;0;77197.0
4.4796785;899;200.68404462507743;0;1;18;0.0;0;77392.0
10.4363675;394;37.75259926406386;0;1;8;0.0;0;77454.0
11.750373;30637;2607.3214867306765;4;75;1188;0.4166666666666667;0;95280.0
6.785196;921;135.7366832144569;0;1;38;0.5;0;95395.0
7.727076;301;38.95393289777401;0;0;6;0.75;0;77310.0
9.915341;916;92.38209760007246;0;0;24;0.8;0;95008.0
5.224164;28737;5500.784431729172;5;65;780;0.1794871794871795;393.96516577472437372.61419912375675241.01863253635045452.5294528660284421.52142601946446375.6470582153854168.9010264153634130.30128129439012275.727391336131761.18195742496097294.5527209886116743.25132854007065582.7828176959815;91286.0
7.135667;417;58.43882569071679;0;1;16;1.75;0;95429.0
19.196302;283;14.74242278538856;0;0;6;0.6666666666666666;0;77421.0
4.4527655;4097;920.1023498767227;8;20;141;0.7272727272727273;0;91457.0
27.9712325;368;13.156374142612414;3;1;12;2.0;0;77026.0
7.5898035;691;91.04320026203577;0;5;18;0.0;0;78113.0
4.891813;21221;4338.064435414845;8;65;807;0.4725274725274725;13.88888888888889119.8784397353938879.47635738097216321.60975958864253182.1708676944745;91345.0
3.549097;36;10.143425214920866;0;0;2;0.0;0;95141.0
9.8965245;978;98.82257149972195;0;1;36;0.6666666666666666;0;91546.0
11.3091035;2772;245.11226729864129;0;8;122;0.5833333333333334;0;77048.0
10.0029115;979;97.87150471140328;0;1;26;0.6666666666666666;0;77077.0
10.144658;921;90.78669778715064;0;0;20;0.6666666666666666;0;91469.0
17.2646755;3952;228.9067060658047;0;8;125;0.7777777777777778;54.03221808854005630.555555555555554530.2535758357938593.9051100474296546.0658447814503341.4835487258362141.1407652410749797.02935489759045182.2458089665102612.8626737453167360.21863036527606559.3582331210321235.7492984143975727.6104394806206933.75642645569901;77114.0
12.0712985;1299;107.61062697604571;3;1;50;1.0;0;95592.0
3.758383;16464;4380.60729840466;0;29;408;0.4634146341463415;0;95637.0
12.6995685;695;54.72626884921326;0;1;19;1.25;0;77329.0
13.328717;823;61.746378139771444;0;1;32;0.25;0;77082.0
6.5549295;5876;896.4245915993451;0;10;188;1.0;0;77037.0
16.386818;290;17.697151454296982;0;0;5;0.0;0;77041.0
2.69308;422;156.69790722889775;0;0;12;1.0;0;78391.0
11.1143275;3161;284.4076710894114;3;9;97;0.7;56.83134804610654302.1559336119097;91225.0
17.186772;287;16.69888912240181;0;0;6;0.0;0;77424.0
1.6807065;776;461.7105961094337;0;1;29;0.8333333333333334;0;95660.0
9.9300255;4639;467.1689916606962;1;18;167;0.5294117647058824;8.333333333333334107.0355592704411345.53061001255523.65136743486524123.84037284425096227.7237876541779531.860444914122123137.4867457928273523.80204094115654513.8888888888888918.97701537863403676.6075518103399742.98943956990231651.6974703843968686.82914352117268180.76484664491204162.23720542995932;91064.0
5.305327;499;94.05640783310811;0;0;14;0.0;0;95253.0
14.9110815;303;20.32045764084919;0;0;9;0.0;0;91001.0
4.7717225;2197;460.42073905177847;3;3;63;0.75;0;78403.0
9.0189585;109897;12185.10984389162;13;411;4774;0.28651685393258425;376.17187513255095;93048.0
2.7024475;1266;468.4642347353649;0;2;33;0.0;0;77075.0
6.012181;172;28.608586468038805;0;1;6;0.0;0;77206.0
7.8015445;788;101.00564061385536;0;0;30;0.5;0;78329.0
1.2022735;18605;15474.848277035135;0;58;494;0.3392857142857143;0;94037.0
10.952813;942;86.00530292994137;0;1;44;0.0;0;77354.0
11.2116225;74859;6676.910500688014;0;209;3386;0.5236051502145923;0;94068.0
8.067466;635;78.71120869923716;0;1;14;0.0;0;77120.0
12.741395;915;71.81317273344088;0;4;31;0.5555555555555556;83.69150891637433552.5917589010121;78289.0
4.773646;8645;1810.984727397046;8;15;253;1.0;0;77268.0
6.5375995;187015;28606.06557498666;98;709;7158;0.208;0;75119.0
19.054117;912;47.8636716673882;0;1;26;0.4;0;77283.0
20.3553165;448;22.008992097961237;0;0;5;0.7;0;77245.0
4.5264685;3203;707.6156610832485;0;8;110;0.0;0;78501.0
17.288067;1454;84.10425526462848;0;3;49;0.5;0;77086.0
5.6639825;876;154.66149480511282;0;0;19;0.8;0;78474.0
16.7820225;819;48.80222273566848;0;2;33;1.0;0;91294.0
15.5653365;362;23.256805273692603;0;0;10;0.0;0;77236.0
3.13818;32851;10468.169448533863;0;92;1254;0.43333333333333335;103.34824451336738;94052.0
4.532818;51108;11275.105243581367;16;251;2342;0.2661290322580645;0;93070.0
52.556514;44753;851.5214688706333;17;191;1896;0.43333333333333335;13.88888888888889177.75849684886163276.23877130650527359.28085925791606116.18560766675631236.3185753469538822.2222222222222230.897596654119276121.8449434647335222.22222222222222120.72747028498188174.01187132730797323.5618783184057426.5229351224418111.70219915577431;78551.0
10.1217925;3151;311.3084960000909;0;2;90;0.631578947368421;0;77042.0
5.622306;25208;4483.569553133536;7;107;718;0.4318181818181818;90.2062884116558148.39728431539504188.16158013422708114.65876862888486138.8994441121376266.6965189919598634.516126934203484;91692.0
8.684463;352;40.532154953046614;0;0;10;0.0;0;95059.0
21.7875985;596;27.355011154625416;0;1;16;1.0;0;77246.0
28.699592;596;20.766845744706057;0;0;20;0.0;259.67795951672144271.3248095979153996.1565143831056514.6117291410972923.89662431092571056.6871797836213677.54066950036711101.2362180952885612.4668890039499163.48690227408036658.1868054636312736.282789891558478.14116666523121918.6121690019221082.1316869794937186.46623481605747215.76711412040268118.95034894783278226.0739807519954497.88591661171574;77527.0
9.146074;11817;1292.0297823962499;7;43;443;0.5402298850574713;490.6765679986339;78029.0
13.857239;37747;2723.991409832796;6;96;1518;0.4520547945205479;235.15181084295529156.75999647086726171.25418997520634100.50108206706108100.5010820670610817.812167340843454.40914229387223654.40914229387223630.51313049435622230.513130494356222146.176665464337499.7160791408859202.7150577988659226.32952780765618503.48067614187113679.2945926926805440.90450117603143656.1817291104611675.3666444156776548.835476448350781.3636900568631318.969533588054453506.388460766057678.27295599048398480.9793207132192526.43807184209613.88888888888889505.2997622826357570.61599843103401371.4030547258574343.7676603680937364.42724444021644240.9251278630188281.66240466810447182.3933176067661785.7225928741371285.72259287413712;77373.0
9.8687525;9619;974.692596657987;0;23;392;0.5151515151515151;0;77183.0
3.7170585;831;223.56387449915036;0;1;24;0.8;0;78647.0
0.6381175;17950;28129.61562721599;0;33;540;0.32432432432432434;0;93061.0
5.421619;4437;818.3902262405381;8;8;94;0.75;0;78224.0
5.533612;291;52.587713052523384;0;0;6;1.0;0;77461.0
15.0908085;329;21.80135013972247;0;4;11;0.5;0;77402.0
4.1479545;266;64.12799368941968;0;0;13;0.0;0;78076.0
10.3149035;26472;2566.3836796922046;7;55;828;0.4715447154471545;0;94071.0
11.3109835;719;63.5665324770388;0;1;18;0.6;0;77501.0
20.3968895;337;16.5221270625602;0;2;11;0.25;0;77297.0
20.036146;17817;889.2428713585937;1;51;751;0.5777777777777777;311.72715459000904184.26206630615388230.8878444363889523.2734801153170932.89725122399623626.7224201119546666.70428442975086;77053.0
22.835649;825;36.12772293005555;0;1;22;0.5;0;77383.0
16.8453385;827;49.09370031359121;0;2;29;0.0;30.55555555555555421.12246928759113251.3574987697868279.46989351785109116.87256764505493176.5959392625475732.17815133097524182.3409920074723219.57452497877048430.55555555555555460.37517450736465553.81039730787938543.726876747449830.55555555555555430.555555555555554357.0694203135317430.55555555555555420.2026393792501923.5091969187143223.99226090298747527.228048181411165323.2346021402554583.92004624933543171.05686049526008267.49276724456683218.48123539105613.6611600619616605.3753978902649577.3215391764716510.3373366520905517.7491725104749515.3096692450888737.803209008313236.30035440596583266.34784269899365100.92942035056768;77031.0
6.6975495;123;18.36492585833072;0;0;7;0.0;0;77395.0
8.905239;6042;678.4770178543215;0;6;122;0.4782608695652174;0;77326.0
5.558175;541;97.33410696856431;0;0;18;0.0;0;95483.0
6.5511955;419;63.957792131222455;0;2;14;0.0;0;78505.0
6.9396485;1467;211.39399207322967;0;4;76;0.0;282.1572045825889;77363.0
3.037539;471;155.05973750460487;0;2;19;0.0;0;78147.0
13.163615;784;59.558107708254916;0;1;30;0.5;0;77202.0
11.100985;90605;8161.888336935866;16;330;3268;0.4117647058823529;53.2548552060898341.36370261394965472.279818216667475.78945763265492185.6265387961676782.2361236245440639.47199152537374521.060598941314396179.79943585119844180.9587820388551234.5414167951889877.48680741601798187.17504610432457180.09630396661402104.56737604855932161.70053398753902183.701529822887179.1268323994665413.8888888888888932.0362541272835547.734903775851336135.2180554565135888.11704258157462167.34987454428375127.51747713616955125.02921157115205117.6078151420987930.417501282848185136.157477212295750.25640284094562678.6078407124848689.46208317322478362.2321780597881782.4548760268924154.3305285934183412.2068440360085325.035.49183321143528112.557054509731967.3863738648229263.8707142537871207.70481460998434184.04630955888467168.909743403697980.909623167391163.74896533834025588.66940620723449130.6159400230492140.18166420807353182.488870405228253.98787909611906216.34658486438275.29671632123464116.6096608178425142.873779358825.38321715311648104.1097723900270251.8925351741151777.87021103608797149.9389960546701215.2177494416165883.50811363155358285.311716766382825.022.2222222222222213.8888888888888925.665085123717674102.6040190008579134.82076438308275157.753745956631774.52055552453686198.85636346538152519.70120412471119.44444444444444353.8694604244310713.8888888888888913.8888888888888987.0020408746962869.0284026059989213.8888888888888913.8888888888888934.10416134351197204.8914729337044542.24053262993669567.3516166073853530.275568444020035107.99982210686937;94028.0
14.4666185;502;34.70057636482223;0;0;21;0.42857142857142855;81.01055673017606387.1415985980309;78349.0
10.0279535;259;25.827802252972152;0;0;14;0.0;0;78478.0
6.4498495;385;59.69131527797664;0;0;12;0.5;0;95341.0
5.137785;2076;404.06517594644384;0;6;58;0.0;0;77255.0
6.2360245;438;70.23705567545477;0;0;11;0.0;0;78188.0
13.151688;208;15.815460342429049;0;0;4;0.0;0;77080.0
13.55221;1834;135.32848148014236;0;8;23;0.75;328.38413483062504151.13971707974662145.16442525673807268.8042020818184109.26672745367209296.6542340788972112.12130829984383389.74762492832036310.54848323277855;77384.0
4.0535445;2924;721.3439990605752;5;6;109;0.6;0;77378.0
15.058993;2276;151.1389240967175;0;1;63;0.5;0;77344.0
15.9515155;442;27.708965960005493;0;0;14;1.5;0;91121.0
10.413505;814;78.16772546803405;0;0;28;0.7142857142857143;0;77516.0
12.93064;982;75.94365012095302;0;2;25;0.8;0;78246.0
5.463167;2310;422.83166522275445;0;14;133;0.4;0;91631.0
4.1818425;28456;6804.656081619525;0;58;903;0.43902439024390244;411.04152966618415113.5906111875524354.4898664942259173.55987177133076;94079.0
12.176458;1729;141.99531587921544;0;1;73;0.5;0;77531.0
14.008682;4029;287.60735663783356;0;17;124;0.5789473684210527;158.31274315722480.55829094791417100.62631114773325261.5838806206289218.58063007703234180.71287940453948213.24208434343353136.8520614212261552.025948060278026;91534.0
9.765081;21017;2152.2606929732583;4;42;587;0.4666666666666667;0;78005.0
5.0241905;30253;6021.467537904863;10;75;881;0.4852941176470588;0;78146.0
21.55296;1386;64.30671239588438;0;1;48;0.7142857142857143;0;77311.0
8.553861;590;68.97470043060088;0;3;23;0.0;0;77174.0
3.0230505;23962;7926.430603789119;0;39;1311;0.46153846153846156;0;93057.0
7.527023;626;83.16701038378653;0;0;15;0.5;0;95328.0
7.724784;3237;419.0408430837678;0;9;88;0.0;0;77493.0
19.622851;683;34.80635917787889;0;1;25;0.7;0;91081.0
8.9798865;44299;4933.135847541058;0;144;1566;0.3765432098765432;0;78361.0
5.8582325;17950;3064.06411831555;6;60;652;0.3050847457627119;381.3439966904851540.36742020743313.88888888888889251.4673887004548842.17162985361695203.50178566518582233.684275687170161.59148877030693;94011.0
7.999678;85177;10647.553564030952;12;223;2893;0.41125541125541126;426.620465216384228.96704002393832255.1779780106217925.00776219972892111.7233577528012953.93893368059113.1877549027839435.59722499954252262.304084973271847.438442753781246285.942025280922622.2222222222222279.50175563475065198.5561596793091644.428966873526825114.6492755952652204.53230959249981263.6325345352667634.06320403361754519.04924930984133329.306365238753813104.61250665812335;92025.0
6.134351;17636;2874.9577583675928;0;38;584;0.625;0;78165.0
8.788145;169;19.230451932688865;0;0;7;0.0;0;77087.0
9.0035435;1068;118.61996335109616;0;1;21;0.4166666666666667;0;77154.0
12.436795;573;46.07296333179087;0;1;10;0.4444444444444444;0;77223.0
7.4203735;1702;229.36850820245098;0;1;49;0.0;165.57569204450374435.7514327002723543.66116580838376477.6520305553032419.444444444444443572.1405341222544436.43393240720576238.15493808540242124.79518122889739281.50494284146794;95028.0
5.76972;258;44.71620806555604;0;1;11;0.0;0;78404.0
5.4969425;460;83.68288371217271;0;0;13;1.0;0;78053.0
14.3967595;2883;200.25339730096903;15;135;301;0.6;313.8386077443271259.260777692582228.200897560096628421.8872300676764440.6250024072961304.86296999929067263.1731730282461173.88429526136167272.85568507176043215.3202902058891166.2640170674673;95527.0
7.538992;575;76.27014327644862;0;0;20;0.0;0;77195.0
2.29798;937;407.7494147033482;0;0;27;0.3333333333333333;0;78588.0
10.417486;36830;3535.4019194266257;6;115;1398;0.3333333333333333;114.8345638097691670.1584392587345184.3718307650152166.1699685993010673.02356933034321158.79598902829474270.0439344124796453.18689707494891175.67357759744877237.831033506846131.932510251862396259.508310070008166.61237610233064112.32183741650607191.4329963561312452.51616931862239137.18484870355795432.9684137246252464.23072720892523225.8140107492196569.56740398565805217.52612914297853234.60658758410108;93078.0
10.7730535;1963;182.21389135401583;0;5;71;0.6111111111111112;0;78087.0
5.193503;277;53.335869835831424;0;0;15;0.0;0;77332.0
4.123495;3261;790.8339891281546;0;1;138;0.56;0;95149.0
17.886736;2312;129.25779191910698;0;3;63;0.4166666666666667;0;77377.0
10.5927505;1980;186.92029043825775;0;6;73;0.0;626.7264088857085626.726408885708534.8874944957613229.498115597657296207.58593859779828299.36712484445803275.9022544409293111.50601363497069186.1926458118877320.4321023749053656.694521926535404.2901135617096375.78119989770131250.10749486801396;95241.0
8.204206;1957;238.5361849763402;0;6;88;0.5;249.9332041384614514.8217427622604295.5699129808008321.2052568215023336.4589450359629108.80537017545025170.48713161826424233.11662482176123230.21358513639098;95042.0
13.707712;920;67.11550403159914;0;1;14;0.0;38.83107889237047;95554.0
13.3072;6724;505.29036912348204;0;13;259;0.6226415094339622;0;78486.0
5.437085;13503;2483.4998901065555;0;20;338;0.4878048780487805;0;78242.0
7.051641;36533;5180.779906407601;0;76;1321;0.509090909090909;99.00060072648948.7376077631328249.57071175601424418.47494990684083210.5351286786451280.8721589320421750.4098340172851623.4164935086661637.77551916547749391.5660255725788126.5104514616577750.65305472431529216.24301876194673;91589.0
12.5306665;435;34.71483340491106;6;0;10;1.0;0;77328.0
12.6914985;111135;8756.649185279422;86;549;4893;0.23954372623574144;150.84121796955236235.1084212094358174.1973161477964237.5581682412855109.78497796190877147.1326188680960528.146533965264258233.1318066562212482.73283061152759235.7503094587564256.94962156009728278.8608442101753127.7748311034636730.17541881928102468.8197793677837125.79114994402677822.22222222222222127.0546333319197236.180805170766895233.5071067535841157.0529858663109112.9211989636184225.71537946249858146.9883764091588123.71272649919136182.17668724522446116.5431529845548168.57046063612451101.0382372841296236.2593458967062722.22222222222222516.278844226418693.0712800696973479.22659542856033;93066.0
5.1945635;1314;252.95676912987972;0;5;39;1.0;0;78140.0
3.0513705;7552;2474.9534676303647;0;18;212;0.4864864864864865;0;91097.0
6.9672055;698;100.18363890658887;0;1;14;0.0;472.8424254658713533.288873398427359.312775719895036518.9869244158492510.208818576066863.36859347492547527.3707178172066577.7465074337752;95365.0
9.5353;2348;246.24290793158056;0;8;110;0.46153846153846156;0;78591.0
5.240668;1666;317.8984053177953;0;3;47;1.0;0;77016.0
11.2357875;7597;676.143082983725;0;20;263;0.5333333333333333;0;91045.0
15.3012245;678;44.31017922781278;0;2;20;0.0;282.7740735628087297.7519490580291254.12734437068866323.6124662753534;77104.0
10.122907;45352;4480.135992556288;12;123;1366;0.43617021276595747;115.32120982834788127.779671811772438.1856325283848824.48586256612262338.072435397743696122.01564819069824112.7221075819396120.58142342130652165.08488464818626222.8952553905771;92048.0
10.0287745;1161;115.76688657223272;0;1;24;0.5555555555555556;0;77292.0
20.82904;612;29.38205505390551;0;1;15;0.0;0;77509.0
6.988258;1242;177.7266952651147;0;3;33;1.0;0;77008.0
22.981555;1214;52.82497202647949;1;3;44;0.0;230.877683561692257.359454818088615294.779375290666658.0597313242911407.0508451281657597.55453372722165350.9814062919286228.2254939717378317.3123834331074771.7535630627178325.0;77453.0
4.065281;676;166.28616816402115;0;5;86;0.4;443.11298981648685722.698907256217433.80908067914055498.19323835175686612.437808606555837.41504240763157113.8615914509538234.77276155740129266.73975058692463279.47371066526625.311994702177515173.4321658079922534.4727492533294726.9257535874540949.04730552923109634.6437434963737;95489.0
8.0459335;524;65.12606647817807;0;1;12;0.625;0;91247.0
19.313632;321;16.620385021315517;0;2;8;0.0;0;77444.0
8.9150795;1564;175.43309625001103;0;1;42;0.8;0;91568.0
7.5061395;16421;2187.675835227949;1;93;612;0.5892857142857143;284.932040598504294.1248233741855147.1394709841304713.88888888888889342.9750489940089236.4428398788641313.8888888888888913.88888888888889192.3508146922969813.88888888888889193.0724241441152730.5245203462065525.029.68466508242781666.61058088833188;91471.0
5.0877365;1022;200.87518290304538;0;1;25;2.0;0;77106.0
6.8352595;16212;2371.819241098308;4;45;450;0.5185185185185185;0;78123.0
10.8487895;125;11.522022802636183;0;0;6;0.0;0;77009.0
8.0193975;490;61.10184711507317;0;0;25;0.0;0;77252.0
6.02472;528;87.63892761821296;0;6;40;1.0;0;77368.0
7.6706185;7521;980.4945976651036;0;20;255;0.8;316.28451721182677502.3275729944006722.2222222222222252.6206907122340119.93570527103871178.4926479424802651.761628201735796311.31678129243824269.053754468403199.58816791304295199.5881679130429522.22222222222222126.8142860836743824.56475799576433263.9386541137209315.0841628229504324.02417635004023337.8670065359847515.590447730112158.3627947715643819.44444444444444322.77943795612361660.5642831140979177.4698967438323557.0494265945764398.560811987273224.62524305849932143.4108448353718239.6427072473645422.22222222222222;77018.0
0.7293465;165;226.2299195238477;0;0;2;0.0;0;95282.0
4.6598055;294;63.09276213352682;0;1;14;1.0;0;91578.0
8.439104;605;71.69007515489795;0;2;21;0.5;0;95308.0
4.3963425;21601;4913.402447602752;0;48;764;0.4835164835164835;303.20278031121876290.46557524755065385.2463203317529493.6134739584243488.63623590526005512.342489151327196.7807560528175281.03474692121847;95424.0
2.6342035;315;119.58073854202988;0;1;9;0.0;0;78416.0
9.6938655;682;70.353771671373;0;2;36;0.631578947368421;0;78655.0
9.8321465;3775;383.94464525116666;0;14;143;0.78;0;94070.0
13.0928705;1024;78.21050395327747;0;0;33;0.9166666666666666;0;77101.0
10.7204515;615;57.36698682886631;0;0;24;0.0;0;95213.0
5.801581;135964;23435.68072220314;80;658;6672;0.3102310231023102;0;75114.0
18.5379325;604;32.581842662335724;0;2;14;0.0;0;77165.0
7.2367775;2184;301.79178508666325;0;3;66;0.6666666666666666;0;91095.0
8.47553;133;15.692233995986093;0;0;2;0.0;0;91112.0
4.344176;246;56.62753995234079;0;1;4;0.4;0;77313.0
8.770649;1250;142.52081003355622;0;9;49;0.6666666666666666;0;91109.0
16.453413;1091;66.30843096201377;0;4;33;1.0;0;77336.0
5.6657515;6055;1068.7020071388588;0;5;137;0.875;0;77430.0
5.033248;1394;276.95833783672094;0;10;54;0.0;0;78143.0
7.9625205;382;47.97475874630401;0;1;18;1.3333333333333333;0;91414.0
8.4632775;4612;544.9425473760018;0;13;189;0.5555555555555556;42.44287873493505511.47245697658246511.4724569765824641.0934710637059141.09347106370591250.6273397231226250.6273397231226344.67161432182957344.6716143218295736.98042276185784565.4945963726400965.49459637264009156.14339793902457156.1433979390245738.8915934172622538.89159341726225189.39282127195514189.39282127195514;78089.0
3.476783;414;119.07559373133151;0;0;11;0.75;0;95061.0
13.482462;1393;103.31940857686081;0;2;41;0.7;0;91525.0
3.5249205;7593;2154.0911348213385;0;33;392;0.56;0;91425.0
4.432054;5611;1266.004430451434;25;120;310;0.6;269.1350568753056131.81937304756872154.81762726370908143.7069346968140295.06823674825486279.5880532854274218.55211693746344253.458123366961858.27249445801008199.23549858302783198.01734469279447218.16727984847824191.2617756399223533.865725435375595142.774024002156513.8888888888888913.8888888888888996.88813671274747416.19452780831443145.611458033592224.67665827203669743.548352844813557.71247941202007118.6770621359700950.72391752969871113.01547123477728199.44578577508707112.48251129693615157.362757137691934.33380887498468286.6840183281372642.5308803112021435.64231471383145270.2388330542353314.872284628780584170.1732273518949280.6978662947525298.25510987979841252.47339674107178291.718954527099116.08496985071085171.45514000932667345.15548270149776506.48601023202497122.5611911436284598.19159483939724;94065.0
9.031588;7470;827.0970730728639;0;46;267;0.4166666666666667;0;91689.0
